,any_digital_payment,applied_for_mobile_loan,no_mobile_account_too_expensive,world_bank_region,saved_bank,made_utility_payment,saved_money,received_public_pension,recieved_agricultural_payment,emergency_fund_access,mobile_money_transaction,account_ownership,agri_payment_mobile,no_account_documentation,agri_payment_bank,no_account_too_expensive,account_usage,age,survey_year,no_account_insufficient_funds,respondent_id,financial_instituion_account,no_account_family_member,adult_population,store_money_account,agriculture_payment_method,education_level,emergency_funds,received_acc_balance_info,high_withdrawal_fee_wages,survey_weight,borrowed_from_family_friends,debit_card_ownership,income_quintile,wages_card,sent_domestic_remittance_account,account_ownership,employment_status,no_account_lack_of_trust,wages_mobile,ever_had_mobile_money_account,economy,account_transaction_activity,debit_card_ownership,no_account_distance,ever_had_bank_account,financial_health_indicator,agri_payment_card,mobile_money_usage,received_wages,wage_payment_method,merchantpay_dig,borrowed_money,no_mobile_account_lack_documentation,saved_mobile_money,utility_payment_cash,received_goverment_transfer,utility_payment_bank,borrowed_from_savings_club,emergency_fund_source,mobile_money_activity,mobile_money_account,agricultural_payment_mobile,wages_bank_account,economycode,received_agriculture_payment,utility_payment,recieved_wages,received_transfers,credit_card_ownership,borrowed_from_formal_bank,female,agriculture_payment_account,no_mobile_agents_far,mobile_money_send_recieve,utility_payment_mobile,codes_found,gender,age_group
357,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,2.0,3.0,1,1.0,,1.0,,1.0,33.0,2021,,139691331,1,,58246340.0,,,3.0,1.0,2.0,,0.218365132,1.0,1.0,Q2,,1.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,3.0,,2.0,4.0,,1.0,1.0,2.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,,THA,1.0,1.0,2.0,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,False,Male,30_39
358,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,40.0,2021,,154854162,1,,58246340.0,,,2.0,2.0,3.0,2.0,0.138056999,2.0,,Q3,2.0,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,2,,,4.0,,,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,,2.0,,0.0,2.0,2.0,THA,4.0,2.0,1.0,1.0,1.0,1.0,1,1.0,2.0,,2.0,False,Female,40_49
359,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,1.0,1,2.0,,1.0,,1.0,21.0,2021,,204081467,1,,58246340.0,,,1.0,2.0,2.0,2.0,0.930097515,1.0,1.0,Q3,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,3.0,,2.0,1.0,2.0,1.0,1.0,,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,THA,1.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,18_22
360,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,37.0,2021,,123877013,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.245547487,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,1.0,1.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,2,,1.0,1.0,1.0,False,Male,30_39
361,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,1.0,1,,,,,1.0,30.0,2021,,166195302,1,,58246340.0,1.0,,3.0,8.0,1.0,2.0,0.205283208,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,False,Male,30_39
362,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,1.0,1.0,1,,,,,1.0,27.0,2021,,153527992,1,,58246340.0,,,3.0,2.0,2.0,2.0,0.171184592,2.0,,Q4,,2.0,2.0,1.0,,1.0,2.0,Thailand,2.0,2,,,3.0,,2.0,1.0,2.0,0.0,1.0,,2.0,,2.0,,,1.0,1.0,1.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,2,,2.0,2.0,,False,Male,23_29
363,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,1,,,,,1.0,35.0,2021,,161683912,1,,58246340.0,1.0,,3.0,2.0,2.0,2.0,0.352165014,2.0,1.0,Q5 Highest,,2.0,1.0,1.0,,1.0,2.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,,1.0,False,Male,30_39
364,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,33.0,2021,,186838293,1,,58246340.0,,,2.0,2.0,2.0,,1.407413836,2.0,,Q4,,2.0,1.0,1.0,,,2.0,Thailand,2.0,2,,,,,,4.0,,1.0,0.0,,2.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,THA,4.0,2.0,2.0,1.0,1.0,2.0,1,2.0,2.0,,2.0,False,Female,30_39
365,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,29.0,2021,,195793503,1,,58246340.0,,,3.0,2.0,1.0,1.0,0.766908054,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,2.0,,2.0,1.0,1.0,1.0,0.0,1.0,2.0,,1.0,2.0,,2.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,23_29
366,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,40.0,2021,,152492544,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.168209024,2.0,2.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,5.0,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,40_49
367,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,44.0,2021,,131456810,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.197080187,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,3.0,1.0,Thailand,1.0,1,,,1.0,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,40_49
368,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,35.0,2021,,116218037,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.628404323,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,False,Male,30_39
369,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,2.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,33.0,2021,,201752310,1,,58246340.0,1.0,,3.0,2.0,2.0,2.0,0.205283208,2.0,1.0,Q4,,2.0,1.0,1.0,,1.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,,2.0,3.0,1.0,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,2,2.0,1.0,2.0,,False,Male,30_39
370,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,34.0,2021,,192418742,1,,58246340.0,1.0,,2.0,2.0,1.0,2.0,0.205283208,2.0,1.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,,,3.0,1.0,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,,False,Male,30_39
371,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,5.0,,1,,,,,1.0,60.0,2021,,128553452,1,,58246340.0,1.0,,3.0,4.0,1.0,,0.170061623,2.0,,Q5 Highest,,2.0,1.0,2.0,,,1.0,Thailand,1.0,2,,,2.0,,,4.0,,1.0,1.0,,2.0,1.0,2.0,2.0,,2.0,,0.0,,,THA,4.0,2.0,2.0,4.0,1.0,2.0,1,,1.0,,2.0,False,Female,60_69
372,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,,1,1.0,,1.0,,1.0,55.0,2021,,183741526,1,,58246340.0,,,1.0,1.0,1.0,2.0,0.312875898,2.0,1.0,Q3,,1.0,1.0,1.0,,1.0,1.0,Thailand,2.0,1,,,5.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,,1.0,,1.0,THA,1.0,1.0,1.0,4.0,1.0,2.0,2,,2.0,,1.0,False,Male,50_59
373,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,,1.0,1,,,,,1.0,23.0,2021,,176332411,1,,58246340.0,,,3.0,8.0,1.0,3.0,0.267507821,1.0,2.0,Q4,,1.0,1.0,1.0,,3.0,1.0,Thailand,2.0,1,,,,,1.0,1.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,2.0,1.0,1.0,1.0,False,Male,23_29
374,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,2.0,0.0,2.0,2.0,3.0,,1,,,,,2.0,20.0,2021,,200902126,1,,58246340.0,,,2.0,2.0,,,2.533081521,1.0,2.0,Q4,,1.0,2.0,1.0,,,2.0,Thailand,2.0,1,,,3.0,,,4.0,,0.0,1.0,,2.0,,1.0,,,2.0,,1.0,1.0,,THA,4.0,4.0,2.0,1.0,2.0,2.0,2,2.0,2.0,,,False,Male,18_22
375,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,41.0,2021,,111855709,1,,58246340.0,1.0,,3.0,1.0,1.0,,0.678697635,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,1.0,4.0,,1.0,1.0,2.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,,THA,4.0,1.0,2.0,4.0,1.0,2.0,2,,1.0,2.0,1.0,False,Male,40_49
376,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,1.0,,1,2.0,,1.0,,2.0,43.0,2021,,154233429,1,,58246340.0,,,1.0,2.0,1.0,1.0,2.471210139,2.0,2.0,Q3,,2.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,2.0,,,1.0,2.0,1.0,0.0,,2.0,1.0,1.0,2.0,,1.0,,0.0,2.0,1.0,THA,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0,2.0,,2.0,False,Female,40_49
377,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,,,1,,,,,1.0,22.0,2021,,181709009,1,,58246340.0,,,2.0,7.0,2.0,,1.439558055,2.0,,Q3,2.0,1.0,1.0,1.0,,2.0,2.0,Thailand,2.0,2,,,4.0,,,3.0,2.0,1.0,1.0,3.0,1.0,,1.0,1.0,2.0,,,1.0,1.0,2.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,1,2.0,2.0,,2.0,False,Female,18_22
378,0.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,,,0,,2.0,,2.0,,56.0,2021,2.0,169977797,0,2.0,58246340.0,,,1.0,8.0,,,5.714441691,2.0,,Q5 Highest,,2.0,,2.0,2.0,,2.0,Thailand,,2,2.0,1.0,,,,4.0,,0.0,0.0,,2.0,1.0,2.0,2.0,,,,0.0,,,THA,4.0,2.0,2.0,4.0,,2.0,1,,2.0,,2.0,False,Female,50_59
379,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,32.0,2021,,129184119,1,,58246340.0,,2.0,2.0,2.0,2.0,,0.438726878,2.0,2.0,Q4,,1.0,1.0,1.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,1.0,0.0,,2.0,,1.0,2.0,,2.0,,0.0,2.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,2,2.0,1.0,,1.0,False,Male,30_39
380,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,35.0,2021,,154844002,1,,58246340.0,1.0,,3.0,1.0,2.0,2.0,0.138056999,2.0,1.0,Q4,,1.0,1.0,1.0,,1.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,,,3.0,1.0,1.0,2.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,,False,Male,30_39
381,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,,,1,,,,,1.0,25.0,2021,,131708581,1,,58246340.0,,,3.0,7.0,1.0,2.0,0.5261178,1.0,2.0,Q3,,1.0,1.0,1.0,,1.0,2.0,Thailand,2.0,1,,,2.0,,,1.0,2.0,0.0,1.0,,2.0,,2.0,,,,,1.0,,1.0,THA,4.0,4.0,1.0,4.0,1.0,2.0,2,,1.0,,,False,Male,23_29
382,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,1.0,3.0,1.0,1,2.0,,2.0,,1.0,50.0,2021,,203315785,1,,58246340.0,1.0,,3.0,5.0,2.0,,0.157862851,2.0,,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,1.0,2,,,,1.0,2.0,4.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,1.0,1.0,2.0,,THA,2.0,1.0,2.0,1.0,1.0,1.0,2,1.0,1.0,2.0,1.0,False,Male,50_59
383,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,17.0,2021,,197990584,1,,58246340.0,,2.0,1.0,2.0,1.0,,2.673407595,1.0,,Q4,,1.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,2.0,,,4.0,,1.0,1.0,2.0,2.0,,1.0,,,1.0,,0.0,2.0,,THA,4.0,4.0,2.0,3.0,2.0,2.0,1,2.0,2.0,,,False,Female,17_or_less
384,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,1.0,,1,,,,,1.0,34.0,2021,,162552917,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.969361303,2.0,2.0,Q4,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,4.0,,,1.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,30_39
385,1.0,1.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,60.0,2021,,196065366,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.138056999,1.0,,Q5 Highest,,1.0,1.0,1.0,,1.0,1.0,Thailand,1.0,2,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,,1.0,False,Male,60_69
386,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,20.0,2021,,123505042,1,,58246340.0,,,2.0,1.0,2.0,,2.475874644,2.0,1.0,Q3,,2.0,1.0,2.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,1.0,0.0,3.0,2.0,,2.0,1.0,,3.0,,0.0,,,THA,4.0,1.0,2.0,4.0,1.0,2.0,1,,1.0,,1.0,False,Female,18_22
387,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,57.0,2021,,126818260,1,,58246340.0,1.0,,3.0,1.0,1.0,,0.170061623,2.0,2.0,Q5 Highest,,2.0,1.0,2.0,,,1.0,Thailand,1.0,1,,,,,,4.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,3.0,,0.0,,,THA,4.0,1.0,2.0,4.0,1.0,2.0,1,,1.0,,2.0,False,Female,50_59
388,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,33.0,2021,,193097856,1,,58246340.0,1.0,,3.0,1.0,2.0,2.0,1.704955775,2.0,1.0,Q4,,1.0,1.0,2.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,1.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,30_39
389,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,44.0,2021,,208875572,1,,58246340.0,1.0,,3.0,1.0,1.0,2.0,0.184025151,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,3.0,2.0,,1.0,1.0,,3.0,,0.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,2,1.0,1.0,,1.0,False,Male,40_49
390,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,52.0,2021,,159646213,1,,58246340.0,1.0,,1.0,2.0,1.0,2.0,1.564152131,2.0,2.0,Q4,,2.0,2.0,1.0,,2.0,2.0,Thailand,1.0,1,,,,,,1.0,2.0,1.0,1.0,,2.0,1.0,1.0,2.0,,3.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,1.0,1.0,2.0,2,1.0,2.0,,2.0,False,Male,50_59
391,1.0,2.0,2.0,East Asia & Pacific (excluding high income),2.0,1.0,0.0,2.0,2.0,3.0,,1,,,,,1.0,48.0,2021,,130486618,1,,58246340.0,,,1.0,1.0,1.0,,0.620798208,2.0,2.0,Q5 Highest,,2.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,3.0,,,4.0,,0.0,0.0,,2.0,1.0,2.0,2.0,,3.0,,0.0,,,THA,4.0,2.0,2.0,4.0,1.0,2.0,1,,2.0,,2.0,False,Female,40_49
392,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,36.0,2021,,207437108,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.138056999,2.0,,Q5 Highest,,2.0,1.0,1.0,,2.0,1.0,Thailand,1.0,2,,,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,,2.0,1.0,,2.0,1.0,1.0,,1.0,THA,4.0,1.0,1.0,4.0,1.0,2.0,1,,1.0,1.0,1.0,False,Female,30_39
393,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,2.0,,1,,,,,1.0,42.0,2021,,165497708,1,,58246340.0,,,2.0,1.0,2.0,,2.225656282,1.0,2.0,Q4,,2.0,1.0,1.0,,,2.0,Thailand,2.0,1,,,,,,4.0,,1.0,1.0,,2.0,,1.0,,,1.0,,1.0,1.0,,THA,4.0,4.0,2.0,1.0,1.0,2.0,1,2.0,2.0,,,False,Female,40_49
394,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,45.0,2021,,125845568,1,,58246340.0,,,2.0,4.0,2.0,2.0,1.950396739,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,2.0,1,,,1.0,,,1.0,2.0,1.0,1.0,4.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,,1.0,False,Female,40_49
395,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,,,,,1.0,34.0,2021,,153536960,1,,58246340.0,1.0,,3.0,2.0,2.0,,0.337552293,2.0,2.0,Q4,,2.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,3.0,,2.0,4.0,,1.0,1.0,1.0,2.0,,2.0,1.0,,2.0,2.0,1.0,,,THA,4.0,1.0,2.0,4.0,1.0,2.0,1,,1.0,1.0,1.0,False,Female,30_39
396,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,1.0,2.0,3.0,,1,,,,,1.0,65.0,2021,,200653353,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.138056999,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,,3.0,,0.0,2.0,1.0,THA,4.0,2.0,1.0,4.0,1.0,2.0,2,1.0,1.0,,2.0,False,Male,60_69
397,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,25.0,2021,,188321908,1,,58246340.0,,,3.0,2.0,1.0,2.0,0.161456091,2.0,1.0,Q2,,1.0,1.0,1.0,,1.0,2.0,Thailand,2.0,1,,,2.0,,2.0,1.0,2.0,1.0,0.0,1.0,2.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,THA,4.0,4.0,1.0,1.0,1.0,2.0,1,2.0,1.0,2.0,,False,Female,23_29
398,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,45.0,2021,,117185066,1,,58246340.0,1.0,,3.0,2.0,1.0,,0.152100909,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,1.0,,,4.0,,1.0,1.0,1.0,2.0,,1.0,1.0,,3.0,,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,1,1.0,1.0,,1.0,False,Female,40_49
399,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,33.0,2021,,113258400,1,,58246340.0,1.0,,2.0,2.0,1.0,,1.286453,1.0,1.0,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,2.0,4.0,,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,False,Female,30_39
400,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,1.0,2.0,1,,,,,1.0,29.0,2021,,209219626,1,,58246340.0,,,1.0,2.0,,,2.320584425,2.0,,Q1 Lowest,,2.0,1.0,1.0,,,1.0,Thailand,2.0,2,,,3.0,,2.0,4.0,,1.0,0.0,2.0,2.0,,1.0,2.0,,1.0,1.0,1.0,1.0,,THA,4.0,1.0,2.0,1.0,1.0,2.0,2,2.0,1.0,2.0,1.0,False,Male,23_29
401,1.0,2.0,1.0,East Asia & Pacific (excluding high income),2.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,37.0,2021,,163370095,1,,58246340.0,1.0,,3.0,1.0,2.0,,0.180142039,2.0,,Q5 Highest,,2.0,1.0,1.0,,,1.0,Thailand,1.0,2,,,,,,4.0,,1.0,1.0,1.0,2.0,,1.0,2.0,,3.0,,0.0,2.0,,THA,4.0,1.0,2.0,1.0,2.0,2.0,2,1.0,1.0,,1.0,False,Male,30_39
402,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,40.0,2021,,163359176,1,,58246340.0,2.0,,3.0,5.0,1.0,2.0,0.138056999,2.0,2.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,2.0,1.0,0.0,1.0,2.0,,1.0,1.0,,3.0,2.0,1.0,2.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,2.0,2,1.0,1.0,1.0,1.0,False,Male,40_49
403,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,2.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,30.0,2021,,129373018,1,,58246340.0,1.0,,3.0,2.0,1.0,,0.492041084,2.0,2.0,Q4,,1.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,,4.0,,1.0,1.0,3.0,2.0,,1.0,,,3.0,,0.0,2.0,,THA,4.0,4.0,2.0,1.0,1.0,1.0,1,1.0,1.0,,,False,Female,30_39
404,1.0,2.0,2.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,2.0,67.0,2021,,189415194,1,,58246340.0,,,2.0,2.0,1.0,,0.138056999,2.0,2.0,Q1 Lowest,,2.0,2.0,2.0,,,1.0,Thailand,2.0,1,,,,,,4.0,,0.0,1.0,,2.0,1.0,1.0,2.0,,3.0,,0.0,2.0,,THA,4.0,2.0,2.0,1.0,1.0,1.0,2,1.0,2.0,,2.0,False,Male,60_69
405,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,1.0,1,,,,,1.0,38.0,2021,,153317788,1,,58246340.0,1.0,,3.0,2.0,1.0,2.0,0.138056999,2.0,1.0,Q5 Highest,,1.0,1.0,1.0,,2.0,1.0,Thailand,1.0,1,,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,THA,4.0,1.0,1.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1.0,False,Female,30_39
406,1.0,2.0,1.0,East Asia & Pacific (excluding high income),1.0,1.0,1.0,2.0,2.0,3.0,,1,,,,,1.0,35.0,2021,,176226785,1,,58246340.0,1.0,,3.0,1.0,1.0,,0.138056999,2.0,2.0,Q4,,2.0,1.0,1.0,,,1.0,Thailand,1.0,1,,,,,,4.0,,1.0,1.0,3.0,2.0,,2.0,1.0,,3.0,,0.0,,,THA,4.0,1.0,2.0,4.0,1.0,2.0,1,,1.0,,2.0,False,Female,30_39
